chrom	pos
10	91883438
10	91932083
10	92018512
10	92170522
10	92407330
10	92430823
10	92451052
10	92614620
10	92705802
10	92720634
10	92722160
10	92802920
10	93004903
10	93092691
10	93099490
10	93121855
10	93190516
10	93198426
10	93264169
10	93293814
10	93313289
10	93320990
10	93364916
10	93399268
10	93404449
10	93407984
10	93417176
10	93468571
10	93510908
10	93515215
10	93576382
10	93618790
10	93635490
10	93744002
10	93788686
10	93819353
10	93846450
10	93923695
10	93977298
10	93978006
10	94174044
10	94186763
10	94252108
10	94254067
10	94306584
10	94381065
10	94446288
10	94776299
10	94849811
10	94965778
10	94991513
10	95007177
10	95037104
10	95038992
10	95272855
10	95287443
10	95310937
10	95310952
10	95346408
10	95370693
10	95400756
10	95411673
10	95440287
10	95451058
10	95470005
10	95486927
10	95515081
10	95518366
10	95530235
10	95540371
10	95556283
10	95609233
10	95628405
10	95938465
10	95938613
10	96091675
10	96124974
10	96202761
10	96209938
10	96212172
10	96355927
10	96369301
10	96376493
10	96389100
10	96398737
10	96449104
10	96452818
10	96465019
10	96500449
10	96503788
10	96525137
10	96593664
10	96647726
10	96656567
10	96695003
10	96744427
10	96754057
10	96844709
10	96982993
10	97026019
10	97026901
10	97027597
10	97049946
10	97072940
10	97103432
10	97111848
10	97145466
10	97153871
10	97195842
10	97216136
10	97357146
10	97406218
10	97414113
10	97444769
10	97611972
10	97798243
10	97803441
10	97871140
10	97877821
10	97878441
10	97887908
10	98040067
10	98086914
10	98092219
10	98256582
10	98257696
10	98293144
10	98297950
10	98327471
10	98328505
10	98355208
10	98388419
10	98429495
10	98452617
10	98480548
10	98508763
10	98639609
10	98883091
10	99109516
10	99349507
10	99369288
10	99392434
10	99453523
10	99467545
10	99504405
10	99514608
10	99531836
10	99590773
10	99602994
10	99605556
10	99788711
10	99845936
10	99851537
10	99873690
10	99880120
10	100045685
10	100140433
10	100246868
10	100296988
10	100303803
10	100315722
10	100344764
10	100499949
10	100602786
10	100627517
10	100630970
10	100637032
10	100647416
10	100668040
10	100763392
10	100793008
10	100867471
10	101012526
10	101064535
10	101081272
10	101114911
10	101127256
10	101155612
10	101167009
10	101195800
10	101204847
10	101219450
10	101260127
10	101269303
10	101270564
10	101290814
10	101305842
10	101306491
10	101445515
10	101580299
10	102163139
10	102224303
10	102461782
10	102654464
10	102687872
10	102717948
10	102824573
10	102858938
10	102863821
10	103138228
10	103174952
10	103332690
10	103434329
10	103465444
10	103484808
10	103583143
10	103631542
10	103642807
10	103646371
10	103678993
10	103814493
10	103846529
10	103898134
10	103942284
10	103960264
10	104173659
10	104263031
10	104308713
10	104327754
10	104482757
10	104516107
10	104589444
10	104708095
10	104771945
10	104797206
10	104798267
10	104850142
10	104869301
10	104950003
10	105023793
10	105185478
10	105208911
10	105267318
10	105568437
10	105607123
10	105637035
10	105698650
10	105770922
10	105945753
10	105979270
10	106064665
10	106125117
10	106152418
10	106244252
10	106255224
10	106437370
10	106465900
10	106466011
10	106482613
10	106500574
10	106502455
10	106543199
10	106596085
10	106740144
10	106799941
10	106802250
10	106804960
10	106920134
10	106950369
10	106983792
10	107025357
10	107033184
10	107035617
10	107045082
10	107075585
10	107096848
10	107120697
10	107150580
10	107154625
10	107169575
10	107232793
10	107337609
10	107389012
10	107445525
10	107504533
10	107518674
10	107529838
10	107547209
10	107580884
10	107615915
10	107652102
10	107681163
10	107759257
10	107759325
10	107767317
10	107788950
10	107815543
10	107826815
10	107839681
10	107849542
10	107904826
10	108035235
10	108165448
10	108368636
10	108379805
10	108387111
10	108523309
10	108615102
10	108617062
10	108644514
10	108852999
10	109063325
10	109077601
10	109172003
10	109198902
10	109220307
10	109234760
10	109443079
10	109543600
10	109588444
10	109768722
10	110090745
10	110169008
10	110183678
10	110323234
10	110334363
10	110352274
10	110360815
10	110374742
10	110404436
10	110411634
10	110426390
10	110475348
10	110486594
10	110543837
10	110655660
10	110659020
10	110730244
10	110734820
10	110798015
10	110846737
10	110954739
10	111073803
10	111086540
10	111107654
10	111137312
10	111141254
10	111144048
10	111177701
10	111208678
10	111226903
10	111340872
10	111395748
10	111410490
10	111524851
10	111536217
10	111626857
10	111680513
10	111685824
10	111744422
10	111758173
10	111759866
10	111776848
10	111851811
10	111960006
10	112087279
10	112293159
10	112322237
10	112428029
10	112477106
10	112556893
10	112582601
10	112598796
10	112605888
10	112621961
10	112649256
10	112676800
10	112761120
10	112819235
10	112927046
10	112998590
10	113066054
10	113099704
10	113128849
10	113164066
10	113221058
10	113250496
10	113258581
10	113369502
10	113405324
10	113414504
10	113428871
10	113527443
10	113532679
10	113534946
10	113554739
10	113557053
10	113574365
10	113576999
10	113583528
10	113583941
10	113610515
10	113650081
10	113704412
10	113748623
10	113801412
10	113806239
10	113884281
10	113920236
10	113934873
10	113948208
10	113953807
10	113969013
10	114090417
10	114181403
10	114248738
10	114272760
10	114344756
10	114372082
10	114379270
10	114392595
10	114397044
10	114408879
10	114412727
10	114474065
10	114500171
10	114534738
10	114657200
10	114703675
10	114797321
10	115042804
10	115068833
10	115302283
10	115673501
10	115727400
10	115837906
10	115859101
10	115876287
10	115902291
10	115953710
10	115988142
10	116086384
10	116122485
10	116183122
10	116208818
10	116241433
10	116316943
10	116327786
10	116361770
10	116388641
10	116469251
10	116633034
10	116666537
10	116706531
10	116748465
10	116787232
10	116800966
10	116816095
10	116892371
10	117068049
10	117075480
10	117101266
10	117170472
10	117207485
10	117220627
10	117343125
10	117397974
10	117438466
10	117478477
10	117497943
10	117505081
10	117508697
10	117524197
10	117572086
10	117575283
10	117577481
10	117582309
10	117592393
10	117617116
10	117667447
10	117678645
10	117701014
10	117738649
10	117769080
10	117773834
10	117785158
10	117804632
10	117808622
10	117816766
10	117845427
10	117872681
10	117872942
10	117889343
10	117924098
10	117945927
10	118184148
10	118359086
10	118380615
10	118404739
10	118413126
10	118428210
10	118432814
10	118453277
10	118469578
10	118477564
10	118482675
10	118485962
10	118495222
10	118518065
10	118546030
10	118570747
10	118598344
10	118624113
10	118689058
10	118767882
10	118818188
10	118926084
10	118931320
10	118944173
10	118994275
10	119007585
10	119015309
10	119062113
10	119090652
10	119156955
10	119157933
10	119340641
10	119347108
10	119356106
10	119364121
10	119389891
10	119402286
10	119421253
10	119437545
10	119465840
10	119466935
10	119485227
10	119507095
10	119520931
10	119531059
10	119609882
10	119628037
10	119648559
10	119657099
10	119658716
10	119703126
10	120055041
10	120066447
10	120093007
10	120160610
10	120173238
10	120221736
10	120223614
10	120275974
10	120276084
10	120310924
10	120314158
10	120345999
10	120400321
10	120422599
10	120433399
10	120455865
10	120487454
10	120504688
10	120525886
10	120531793
10	120542526
10	120543988
10	120586553
10	120615275
10	120635798
10	120689381
10	120745440
10	120788244
10	120826088
10	120831861
10	120958192
10	120988264
10	120995096
10	120998911
10	121000378
10	121152188
10	121263442
10	121263729
10	121316667
10	121370981
10	121376210
10	121406186
10	121430598
10	121445843
10	121536805
10	121566024
10	121573063
10	121577821
10	121586676
10	121626740
10	121658121
10	121684122
10	121725222
10	121732128
10	121735129
10	121750172
10	121809972
10	121824677
10	121985056
10	122010579
10	122055856
10	122058139
10	122137615
10	122143256
10	122153815
10	122190487
10	122232259
10	122237461
10	122248058
10	122277104
10	122283669
10	122336546
10	122337344
10	122339829
10	122343149
10	122354840
10	122405138
10	122697936
10	122700553
10	122721527
10	122751450
10	122752575
10	122850511
10	122961368
10	122981105
10	123019780
10	123085135
10	123112998
10	123121986
10	123128262
10	123131621
10	123172570
10	123199058
10	123200098
10	123207001
10	123229073
10	123271370
10	123309180
10	123355151
10	123402677
10	123408154
10	123413632
10	123455774
10	123462521
10	123485840
10	123502407
10	123506691
10	123519290
10	123525927
10	123535133
10	123636645
10	123642945
10	123684486
10	123698106
10	123706533
10	123750841
10	123767173
10	123771230
10	123990604
10	124001923
10	124028578
10	124069303
10	124089909
10	124315268
10	124318595
10	124342905
10	124359226
10	124363871
10	124439983
10	124478681
10	124484770
10	124514321
10	124518637
10	124542309
10	124553008
10	124570770
10	124579190
10	124579691
10	124590079
10	124592024
10	124723355
10	124725883
10	124823679
10	124995565
10	125007104
10	125008303
10	125060593
10	125086667
10	125107813
10	125187351
10	125226327
10	125351586
10	125575620
10	125591540
10	125610552
10	125661430
10	125706219
10	125804845
10	125967498
10	125974366
10	126054425
10	126080976
10	126094465
10	126102615
10	126125920
10	126149008
10	126156863
10	126163374
10	126206529
10	126216141
10	126248093
10	126258289
10	126259669
10	126269960
10	126333006
10	126341693
10	126357172
10	126401103
10	126453386
10	126454769
10	126465054
10	126471706
10	126479159
10	126502799
10	126519867
10	126556386
10	126566463
10	126575992
10	126594879
10	126611758
10	126644442
10	126652407
10	126684428
10	126690029
10	126702234
10	126711810
10	126712701
10	126719196
10	126721824
10	126742874
10	126749695
10	126760542
10	126781579
10	126844106
10	126858171
10	126865226
10	126880976
10	126990047
10	127048956
10	127059546
10	127091594
10	127144488
10	127235987
10	127243277
10	127298592
10	127298692
10	127330053
10	127361624
10	127370630
10	127423797
10	127430004
10	127439794
10	127439942
10	127463319
10	127479287
10	127507271
10	127514427
10	127517298
10	127551682
10	127556291
10	127575727
10	127582597
10	127602143
10	127602351
10	127647515
10	127681015
10	127796332
10	127819624
10	127849708
10	127854523
10	127897146
10	127931763
10	127980167
10	127997982
10	128004856
10	128017982
10	128032766
10	128066251
10	128090463
10	128103129
10	128104017
10	128112211
10	128119296
10	128151456
10	128160032
10	128164308
10	128200108
10	128271870
10	128307588
10	128309641
10	128323320
10	128324433
10	128362162
10	128399189
10	128406799
10	128412106
10	128450662
10	128453259
10	128474915
10	128491255
10	128554967
10	128620070
10	128719775
10	128729680
10	128750751
10	128782230
10	128880626
10	128912659
10	129019713
10	129036434
10	129062701
10	129065002
10	129075861
10	129091415
10	129119560
10	129177735
10	129200171
10	129316250
10	129331392
10	129359182
10	129362602
10	129427287
10	129556866
10	129615412
10	129704184
10	129714669
10	129721010
10	129723791
10	129727224
10	129750072
10	129821375
10	129828386
10	129876988
10	129889744
10	129928476
10	129929549
10	129954746
10	129974707
10	129979671
10	130004269
10	130045971
10	130143001
10	130193981
10	130250587
10	130274007
10	130310568
10	130328034
10	130346540
10	130353718
10	130358873
10	130369801
10	130402338
10	130426831
10	130475524
10	130543856
10	130586071
10	130608616
10	130609861
10	130690776
10	130732761
10	130742402
10	130770051
10	130780583
10	130817233
10	130846770
10	130871355
10	130874971
10	130883864
10	130884466
10	130886207
10	130894859
10	130996799
10	131016590
10	131024000
10	131047887
10	131060995
10	131066213
10	131071251
10	131083984
10	131109947
10	131160663
10	131186788
10	131203443
10	131211427
10	131216496
10	131238311
10	131250486
10	131288551
10	131310498
10	131333769
10	131334438
10	131338753
10	131344675
10	131348667
10	131360158
10	131361291
10	131367624
10	131382267
10	131385348
10	131433359
10	131439302
10	131441500
10	131500300
10	131510854
10	131524032
10	131527207
10	131532089
10	131569460
10	131611176
10	131616301
10	131626386
10	131635588
10	131685037
10	131685705
10	131743060
10	131805049
10	131932124
10	132020642
10	132098364
10	132134843
10	132259889
10	132274486
10	132311367
10	132321199
10	132336442
10	132477022
10	132529558
10	132645884
10	132803137
10	132833484
10	132934827
10	132938407
10	133463341
10	133519299
10	133620799
11	203788
11	211482
11	221584
11	308180
11	331326
11	345595
11	366710
11	589564
11	1019194
11	1044938
11	1068900
11	1086366
11	1117566
11	1279176
11	1464399
11	1498833
11	1610950
11	1623686
11	1625880
11	1646718
11	1652406
11	1654329
11	1656784
11	1692831
11	1697036
11	1715434
11	1733170
11	1791137
11	1828103
11	1867384
11	1887776
11	1890209
11	1920716
11	2003314
11	2047487
11	2065990
11	2086842
11	2134983
11	2148913
11	2150371
11	2177188
11	2191936
11	2220042
11	2260271
11	2284796
11	2287532
11	2289922
11	2294174
11	2318592
11	2381517
11	2418537
11	2457965
11	2481089
11	2513253
11	2529500
11	2551891
11	2601779
11	2614567
11	2681283
11	2708110
11	2716675
11	2745052
11	2756853
11	2764393
11	2789501
11	2799835
11	2825839
11	2874898
11	2902596
11	2970930
11	2978689
11	3110188
11	3119879
11	3148944
11	3158230
11	3159855
11	3181346
11	3204991
11	3242068
11	3353515
11	3376001
11	3562523
11	3616831
11	3622548
11	3623827
11	3638763
11	3655594
11	3701074
11	3721816
11	3741938
11	3747489
11	3771427
11	3870150
11	3870823
11	3903482
11	4151943
11	4164365
11	4192623
11	4366530
11	4382962
11	4388156
11	4409706
11	4410313
11	4433683
11	4435332
11	4452490
11	4462448
11	4463777
11	4475616
11	4555436
11	4571822
11	4600409
11	4636838
11	4643427
11	4644844
11	4645580
11	4645984
11	4661146
11	4681935
11	4691123
11	4700912
11	4710353
11	4720724
11	4793620
11	4803648
11	4848419
11	4920674
11	4921156
11	4930728
11	4931792
11	4940317
11	4943397
11	4971052
11	4994341
11	4999569
11	5008473
11	5058123
11	5070652
11	5117503
11	5179116
11	5188362
11	5202520
11	5207478
11	5250441
11	5288465
11	5339385
11	5343046
11	5344198
11	5351626
11	5365438
11	5388873
11	5425244
11	5434699
11	5450516
11	5453888
11	5489054
11	5505934
11	5507403
11	5517909
11	5544676
11	5544800
11	5557113
11	5593045
11	5604483
11	5605669
11	5620771
11	5638793
11	5639816
11	5667710
11	5679771
11	5697287
11	5701214
11	5736832
11	5755240
11	5788318
11	5821126
11	5958267
11	5982282
11	5986042
11	5992299
11	5995281
11	6009212
11	6020017
11	6024701
11	6067482
11	6108607
11	6158232
11	6210501
11	6218114
11	6273164
11	6279947
11	6327409
11	6414798
11	6419821
11	6447096
11	6520350
11	6528181
11	6534135
11	6548666
11	6566998
11	6616273
11	6631387
11	6644823
11	6657901
11	6689716
11	6697796
11	6717060
11	6719077
11	6735100
11	6770827
11	6772197
11	6870473
11	6891896
11	6920508
11	6942246
11	6987731
11	7057807
11	7070338
11	7116385
11	7281175
11	7287830
11	7308662
11	7322407
11	7350618
11	7356990
11	7379453
11	7381529
11	7400038
11	7416368
11	7420170
11	7427469
11	7436992
11	7440022
11	7460995
11	7469005
11	7477604
11	7499302
11	7525171
11	7534826
11	7546644
11	7550283
11	7559801
11	7584506
11	7606555
11	7630078
11	7642495
11	7655154
11	7666484
11	7686727
11	7687626
11	7700323
11	7729075
11	7816894
11	7833031
11	7869150
11	7874329
11	7879821
11	7882833
11	7896747
11	7951686
11	7985166
11	8016050
11	8045904
11	8067574
11	8068452
11	8095971
11	8195779
11	8207373
11	8217092
11	8218271
11	8225584
11	8270359
11	8279644
11	8299045
11	8313294
11	8327571
11	8347868
11	8368600
11	8382988
11	8420507
11	8432047
11	8563953
11	8714115
11	8802871
11	8814483
11	8901981
11	9023220
11	9029677
11	9042023
11	9049559
11	9049628
11	9068861
11	9108600
11	9163530
11	9287858
11	9397659
11	9451527
11	9546916
11	9565931
11	9585485
11	9600564
11	9646281
11	9688807
11	9743801
11	9762750
11	9826143
11	9859928
11	9908982
11	9916998
11	10002764
11	10204721
11	10355711
11	10367235
11	10375971
11	10416994
11	10475920
11	10500573
11	10555850
11	10648526
11	10652192
11	10676526
11	10743071
11	10759608
11	10844192
11	10878762
11	10922358
11	10938847
11	10976171
11	10988228
11	10998536
11	11029956
11	11039376
11	11062454
11	11067268
11	11143817
11	11168834
11	11173666
11	11251270
11	11289087
11	11297417
11	11316108
11	11328784
11	11331753
11	11338339
11	11352413
11	11369038
11	11376428
11	11378971
11	11379572
11	11405493
11	11435202
11	11438197
11	11440751
11	11451681
11	11453933
11	11514940
11	11530525
11	11568164
11	11623373
11	11633425
11	11679147
11	11757827
11	11775350
11	11780814
11	11819378
11	11975210
11	11983288
11	11992266
11	12019048
11	12029919
11	12051971
11	12061314
11	12107842
11	12116435
11	12134154
11	12138114
11	12147754
11	12154726
11	12157560
11	12164749
11	12196950
11	12204205
11	12215588
11	12217567
11	12223796
11	12241500
11	12244951
11	12256275
11	12261361
11	12284890
11	12353896
11	12372393
11	12393530
11	12404756
11	12409814
11	12434135
11	12518212
11	12598372
11	12605074
11	12621589
11	12631421
11	12673624
11	12762364
11	12821443
11	12855119
11	12872768
11	12911352
11	12912386
11	12972565
11	12998875
11	13053753
11	13106346
11	13108623
11	13110957
11	13189661
11	13228852
11	13272358
11	13329200
11	13334223
11	13335636
11	13369313
11	13381496
11	13602542
11	13677286
11	13737242
11	13745480
11	13773877
11	13793183
11	13849646
11	13874030
11	13876070
11	13879919
11	13921302
11	13943493
11	13945675
11	13971951
11	14000092
11	14083951
11	14224750
11	14231805
11	14243370
11	14334186
11	14388837
11	14615845
11	14689277
11	14753045
11	14893764
11	14896670
11	15099584
11	15169866
11	15174270
11	15217808
11	15277383
11	15435921
11	15628068
11	15703322
11	15714107
11	15731257
11	15749408
11	15777914
11	15790384
11	15800883
11	15816591
11	15858217
11	15911231
11	15957499
11	15985501
11	16241803
11	16397165
11	16416132
11	16463754
11	16766230
11	16778558
11	16784540
11	16784613
11	16799619
11	16815024
11	16931347
11	16971393
11	16973034
11	16987058
11	17097140
11	17269952
11	17284676
11	17294482
11	17372097
11	17387083
11	17419681
11	17451599
11	17478000
11	17479516
11	17486666
11	17508937
11	17586025
11	17593656
11	17648746
11	17654859
11	17749621
11	17752926
11	17790993
11	17798630
11	17799635
11	17887159
11	18095969
11	18137707
11	18173801
11	18197131
11	18199363
11	18274263
11	18297633
11	18397987
11	18488446
11	18507561
11	18617306
11	18674860
11	18693076
11	18720496
11	18726499
11	18774933
11	18793748
11	18836993
11	18844989
11	18908268
11	18911502
11	19050604
11	19059397
11	19061930
11	19216833
11	19287197
11	19291469
11	19401811
11	19403545
11	19418699
11	19429346
11	19445173
11	19538202
11	19544696
11	19548016
11	19574155
11	19593200
11	19649978
11	19735674
11	19749252
11	19796263
11	19808949
11	19852681
11	19864141
11	19877328
11	19890187
11	19902795
11	19916309
11	19942096
11	19952222
11	19954330
11	19965816
11	19988135
11	19989991
11	19998551
11	20033815
11	20069104
11	20070373
11	20085633
11	20087420
11	20097960
11	20122506
11	20140367
11	20141260
11	20143954
11	20180588
11	20216603
11	20232053
11	20242878
11	20244676
11	20260822
11	20269769
11	20293097
11	20326803
11	20397482
11	20422329
11	20462202
11	20512740
11	20587404
11	20608617
11	20616513
11	20618318
11	20652321
11	20658737
11	20838480
11	20866153
11	20867079
11	20871217
11	20887367
11	20903493
11	20904710
11	20920961
11	20978012
11	20999791
11	21020213
11	21031668
11	21039650
11	21048331
11	21060345
11	21068880
11	21107723
11	21152108
11	21165173
11	21165449
11	21212477
11	21239112
11	21286531
11	21294313
11	21299464
11	21370249
11	21370941
11	21392234
11	21462569
11	21500983
11	21515164
11	21517509
11	21521024
11	21524590
11	21583351
11	21587820
11	21631181
11	21647673
11	21664766
11	21731565
11	21861312
11	21930742
11	21947301
11	21969441
11	21975492
11	22009020
11	22101567
11	22327298
11	22346755
11	22357638
11	22366199
11	22415741
11	22530221
11	22571299
11	22635785
11	22674483
11	22772263
11	22776885
11	22791917
11	22859996
11	22978867
11	23193334
11	23283343
11	23426988
11	23511397
11	23527519
11	23553838
11	23555896
11	23905084
11	24066168
11	24245676
11	24324547
11	24334918
11	24340740
11	24477824
11	24493977
11	24565324
11	24572080
11	24596749
11	24626779
11	24647091
11	24647460
11	24714947
11	24718258
11	24738118
11	24752491
11	24798022
11	24817298
11	24863173
11	24870453
11	25096205
11	25160292
11	25175307
11	25508117
11	25615713
11	25667263
11	25733981
11	25779501
11	25802389
11	25857134
11	26023940
11	26254596
11	26281927
11	26323860
11	26334536
11	26338029
11	26486894
11	26532580
11	26553944
11	26554644
11	26568579
11	26578824
11	26583784
11	26640143
11	26679547
11	26700976
11	26728653
11	26764574
11	26844141
11	26941269
11	26985746
11	26992485
11	27004330
11	27012890
11	27018127
11	27042320
11	27088185
11	27176814
11	27205044
11	27240740
11	27350692
11	27396149
11	27434512
11	27451230
11	27520448
11	27645655
11	27658369
11	27662970
11	27710436
11	27728178
11	27760432
11	27766236
11	27797159
11	28036410
11	28360052
11	28444536
11	28511111
11	28562267
11	28661687
11	28665471
11	28692592
11	28719589
11	28866219
11	28926948
11	29027854
11	29113836
11	29176002
11	29278162
11	29310942
11	29349155
11	29381924
11	29392181
11	29392583
11	29478613
11	29629752
11	29637897
11	29659029
11	29735758
11	29785297
11	29805667
11	29920231
11	29972918
11	30075383
11	30125738
11	30144349
11	30414853
11	30426451
11	30430634
11	30458364
11	30485548
11	30532857
11	30553091
11	30578198
11	30580763
11	30613837
11	30739763
11	31747336
11	31779326
11	31780809
11	31883988
11	31900259
11	31901172
11	31924443
11	31933190
11	31957878
11	31963611
11	32018063
11	32063751
11	32114890
11	32198305
11	32221160
11	32251624
11	32281253
11	32316678
11	32337433
11	32354123
11	32425439
11	32500016
11	32508838
11	32562149
11	32655524
11	32670023
11	32838592
11	32933576
11	33019792
11	33043848
11	33058034
11	33369001
11	33412077
11	33427801
11	33568722
11	33609246
11	33630894
11	33632234
11	33643620
11	33655063
11	33669982
11	33745084
11	33892021
11	33894344
11	33904428
11	33940209
11	34010783
11	34032326
11	34191336
11	34212598
11	34230444
11	34231874
11	34243593
11	34245136
11	34287972
11	34297202
11	34321936
11	34335489
11	34406962
11	34415139
11	34418478
11	34432600
11	34515769
11	34527359
11	34533644
11	34556793
11	34568721
11	34635117
11	34641414
11	34680611
11	34747533
11	34832748
11	34836287
11	34947565
11	35032638
11	35056209
11	35083948
11	35088128
11	35101504
11	35101648
11	35139529
11	35155932
11	35162291
11	35167698
11	35170567
11	35170732
11	35176561
11	35189251
11	35191831
11	35195866
11	35209058
11	35219682
11	35220442
11	35228123
11	35231725
11	35257754
11	35260787
11	35292626
11	35308068
11	35344391
11	35381577
11	35391500
11	35466094
11	35470803
11	35475511
11	35486152
11	35487370
11	35510904
11	35519129
11	35522945
11	35523284
11	35525184
11	35536121
11	35537200
11	35559155
11	35601599
11	35603320
11	35609626
11	35840068
11	35926015
11	35936059
11	36020203
11	36050045
11	36081831
11	36099560
11	36109247
11	36115030
11	36118384
11	36120275
11	36126094
11	36138397
11	36148319
11	36155819
11	36265085
11	36267202
11	36370332
11	36383180
11	36389484
11	36400622
11	36423647
11	36424666
11	36443609
11	36448208
11	36449265
11	36452234
11	36685930
11	36719570
11	36738775
11	36791331
11	36806319
11	36852015
11	36863045
11	36938742
11	36962248
11	36973563
11	36999061
11	37025059
11	37087173
11	37152000
11	37200808
11	37230500
11	37329278
11	37411524
11	37417798
11	37440257
11	37539651
11	37851800
11	38151859
11	38178895
11	38550435
11	38556236
11	38583923
11	38655029
11	38673260
11	39142085
11	39293103
11	39298153
11	39300664
11	39404859
11	39818121
11	40019740
11	40026204
11	40054996
11	40071944
11	40074475
11	40084331
11	40115993
11	40126146
11	40128572
11	40202585
11	40224935
11	40335703
11	40455218
11	40490061
11	40595371
11	40598278
11	40617794
11	40720749
11	40796332
11	40810148
11	40924900
11	40944744
11	40963692
11	40971825
11	41191120
11	41213594
11	41235812
11	41250400
11	41312688
11	41484862
11	41511059
11	41689279
11	41893816
11	41894276
11	42189681
11	42407839
11	42422349
11	42444556
11	42577998
11	42602443
11	42641807
11	42746495
11	42750006
11	42842734
11	42852857
11	42903182
11	42955889
11	42966231
11	43064544
11	43078397
11	43135796
11	43173264
11	43214511
11	43223356
11	43245284
11	43263807
11	43264331
11	43282375
11	43289108
11	43317418
11	43319929
11	43538441
11	43665135
11	43863987
11	43925417
11	43963606
11	43984989
11	43998165
11	44015369
11	44017327
11	44027100
11	44031048
11	44033943
11	44058660
11	44089140
11	44104780
11	44113366
11	44227178
11	44250972
11	44268576
11	44269934
11	44290418
11	44295369
11	44301643
11	44319068
11	44347927
11	44371723
11	44376481
11	44419420
11	44433371
11	44519745
11	44538348
11	44581778
11	44594149
11	44615289
11	44618550
11	44629377
11	44677112
11	44682725
11	44689612
11	44699475
11	44766565
11	44785763
11	44798449
11	44842267
11	44845435
11	44851981
11	44852959
11	44871278
11	44878822
11	44880352
11	44940289
11	44971956
11	44978054
11	44987582
11	45008499
11	45030276
11	45040645
11	45042396
11	45054275
11	45063974
11	45086149
11	45218408
11	45250902
11	45259102
11	45313502
11	45322381
11	45331328
11	45338040
11	45372733
11	45376666
11	45395539
11	45441602
11	45506566
11	45533401
11	45543989
11	45610403
11	45619368
11	45638907
11	45657647
11	45684612
11	45722639
11	45851540
11	45885279
11	45908410
11	45953579
11	46100472
11	46149853
11	46185326
11	46214075
11	46243355
11	46251034
11	46260284
11	46276080
11	46286998
11	46430713
11	46600842
11	46789366
11	47105602
11	47153776
11	47239709
11	47259102
11	47264739
11	47281724
11	47419962
11	47508395
11	48099384
11	48143169
11	48160685
11	48217519
11	48311808
11	48497341
11	49275273
11	56653721
11	56698623
11	56743147
11	56776541
11	56861900
11	56866458
11	56876110
11	56989189
11	57037647
11	57101912
11	57119029
11	57138437
11	57230358
11	57248458
11	57305759
11	57381258
11	57399188
11	57435536
11	57505139
11	57551866
11	57963696
11	57984627
11	58108964
11	58133704
11	58158634
11	58189360
11	58197545
11	58465340
11	58614075
11	58624028
11	58685135
11	58686056
11	58700700
11	58858112
11	58980144
11	59175375
11	59259428
11	59443715
11	59801470
11	59861832
11	59943917
11	60017133
11	60048167
11	60088010
11	60095780
11	60171834
11	60213125
11	60268077
11	60302703
11	60339632
11	60340187
11	60398982
11	60430663
11	60435125
11	60544042
11	60750414
11	60775480
11	60792332
11	60829177
11	60877741
11	60960849
11	61004618
11	61064810
11	61515032
11	61632682
11	61640977
11	61650000
11	61659460
11	61695916
11	61717509
11	61753196
11	61781087
11	61790331
11	61802358
11	61829740
11	61830500
11	61836038
11	61874070
11	61897520
11	61902474
11	61924658
11	61944659
11	61951915
11	61956820
11	61994080
11	62001234
11	62033340
11	62207659
11	62243391
11	62276457
11	62316436
11	62335948
11	62411899
11	62419070
11	62425459
11	62487882
11	62502302
11	62523247
11	62777874
11	62809761
11	62893686
11	62899134
11	62917758
11	62949825
11	63016354
11	63022291
11	63082184
11	63406212
11	63409237
11	63416359
11	63447600
11	63507442
11	63559714
11	63840575
11	64081858
11	64362250
11	64404559
11	64443180
11	64555608
11	64565824
11	64848765
11	64954436
11	65115317
11	65186582
11	65233248
11	65271922
11	65297219
11	65372305
11	65429922
11	65623846
11	65700482
11	65727516
11	65784486
11	65854524
11	66243809
11	66315658
11	66339254
11	66435554
11	66504766
11	66559110
11	66562261
11	66812101
11	66909524
11	66922983
11	66953557
11	66999283
11	67131021
11	67228132
11	67362651
11	67425084
11	67459535
11	67521123
11	67585218
11	67640619
11	67695078
11	67981346
11	68100081
11	68148226
11	68164294
11	68262705
11	68321363
11	68410042
11	68862461
11	68914934
11	68973483
11	68987575
11	69025738
11	69037338
11	69089448
11	69137972
11	69142111
11	69143111
11	69151517
11	69192923
11	69206503
11	69227200
11	69228491
11	69253217
11	69285215
11	69302962
11	69417028
11	69438248
11	69467268
11	69485003
11	69510343
11	69588510
11	69614368
11	69741954
11	69748965
11	69757916
11	69792739
11	69843442
11	69888335
11	69972417
11	69992478
11	70018022
11	70020177
11	70021702
11	70028161
11	70037863
11	70073416
11	70095680
11	70153146
11	70155025
11	70156583
11	70199816
11	70242901
11	70272383
11	70449792
11	70542146
11	70567024
11	70578152
11	70578306
11	70588489
11	70606029
11	70617405
11	70763179
11	70799816
11	70801858
11	70888980
11	71107992
11	71113917
11	71180115
11	71242604
11	71258673
11	71269860
11	71320650
11	71322915
11	71343980
11	71361074
11	71392097
11	71483513
11	71506525
11	71868183
11	72134495
11	72212498
11	72215616
11	72263152
11	72380184
11	72470689
11	72474790
11	72481786
11	72516805
11	72521814
11	72526001
11	72539079
11	72544800
11	72558170
11	72558341
11	72570840
11	72578247
11	72607787
11	72694405
11	72936251
11	72989734
11	73206224
11	73226229
11	73283154
11	73398590
11	73601207
11	73634996
11	73653628
11	73667097
11	73949501
11	73957797
11	73958265
